id_logu;czas;czas_trwania_sesji;adres_ip;id_systemu
4292;12.09.2022 13:17;1626;163.166.168.14;9
4293;12.09.2022 13:32;487;144.75.100.180;6
4294;12.09.2022 17:00;58;102.139.90.106;11
4295;13.09.2022 03:21;3015;164.111.53.197;6
4296;13.09.2022 03:28;435;205.82.164.198;1
4297;13.09.2022 03:35;1044;114.187.193.206;11
4298;13.09.2022 04:16;3535;163.166.168.14;1
4299;13.09.2022 04:37;2151;155.129.226.229;12
4300;13.09.2022 07:30;2806;162.115.36.59;10
4301;13.09.2022 15:47;82;222.236.34.184;4
4302;13.09.2022 17:07;2764;75.250.30.38;10
4303;14.09.2022 02:00;922;159.125.210.101;11
4304;14.09.2022 07:31;210;252.158.146.10;2
4305;14.09.2022 07:34;3360;155.129.226.229;2
4306;14.09.2022 19:37;787;205.82.164.198;11
4307;15.09.2022 00:20;148;13.183.15.130;11
4308;15.09.2022 02:00;3553;69.124.98.187;12
4309;15.09.2022 02:26;2298;157.123.63.48;5
4310;15.09.2022 03:59;1798;100.18.207.234;8
4311;15.09.2022 04:25;44;88.217.181.132;7
4312;15.09.2022 07:44;2772;183.242.241.39;12
4313;15.09.2022 11:33;2278;79.88.16.95;1
4314;16.09.2022 03:56;315;29.196.174.182;7
4315;16.09.2022 06:20;125;111.162.101.178;3
4316;16.09.2022 07:37;944;217.38.30.83;5
4317;16.09.2022 09:37;2855;124.85.134.138;2
4318;16.09.2022 11:17;2330;189.247.90.232;2
4319;16.09.2022 11:25;1058;144.75.100.180;4
4320;16.09.2022 13:30;3314;83.176.116.16;8
4321;16.09.2022 17:23;2479;102.237.21.112;1
4322;16.09.2022 23:13;2286;217.38.30.83;3
4323;17.09.2022 02:13;1596;225.214.152.129;3
4324;17.09.2022 02:18;1049;217.248.144.22;7
4325;17.09.2022 03:11;491;170.222.61.39;12
4326;17.09.2022 04:15;2433;110.11.174.73;12
4327;17.09.2022 07:40;431;183.212.138.199;13
4328;17.09.2022 16:00;3520;219.196.124.10;3
4329;17.09.2022 17:44;2651;157.152.73.162;6
4330;17.09.2022 17:52;1066;43.62.239.125;10
4331;17.09.2022 20:31;2668;139.214.235.22;1
4332;17.09.2022 20:42;532;189.247.90.232;3
4333;17.09.2022 21:25;2475;217.38.30.83;6
4334;17.09.2022 22:06;3459;51.56.47.223;6
4335;18.09.2022 01:06;347;204.80.195.67;2
4336;18.09.2022 08:04;2843;125.235.48.114;6
4337;18.09.2022 10:53;496;219.196.124.10;10
4338;18.09.2022 12:10;415;69.124.98.187;8
4339;18.09.2022 18:46;1181;114.161.33.77;13
4340;18.09.2022 21:30;2862;64.114.229.223;2
4341;19.09.2022 01:32;612;69.38.74.171;4
4342;19.09.2022 05:23;719;183.212.138.199;7
4343;19.09.2022 10:30;292;30.137.46.77;11
4344;19.09.2022 18:01;1111;183.242.241.39;6
4345;19.09.2022 23:13;1609;102.139.90.106;8
4346;20.09.2022 02:03;3061;13.183.15.130;4
4347;20.09.2022 07:34;10;183.212.138.199;4
4348;20.09.2022 09:27;3170;170.222.61.39;2
4349;20.09.2022 09:55;1237;157.232.58.36;11
4350;20.09.2022 14:05;398;187.122.140.221;3
4351;20.09.2022 19:14;3179;101.81.161.142;10
4352;20.09.2022 21:52;345;230.241.94.78;10
4353;21.09.2022 02:17;3217;197.16.98.90;13
4354;21.09.2022 05:07;1298;236.150.57.240;4
4355;21.09.2022 12:09;1315;69.38.74.171;11
4356;21.09.2022 13:08;456;170.132.134.211;13
4357;21.09.2022 15:15;659;222.83.30.151;3
4358;21.09.2022 16:47;2237;108.29.56.125;7
4359;22.09.2022 00:11;3519;159.125.210.101;13
4360;22.09.2022 06:21;790;83.176.116.16;5
4361;22.09.2022 17:38;1144;157.206.71.51;6
4362;23.09.2022 00:32;2050;222.236.34.184;10
4363;23.09.2022 12:33;1367;114.187.193.206;2
4364;23.09.2022 23:51;2165;13.183.15.130;9
4365;24.09.2022 01:15;1767;157.232.58.36;13
4366;24.09.2022 04:17;844;162.115.36.59;12
4367;24.09.2022 07:52;1328;150.78.52.88;11
4368;24.09.2022 15:56;1423;180.152.29.90;3
4369;24.09.2022 17:24;1211;18.156.90.244;4
4370;25.09.2022 05:33;1616;199.239.237.149;6
4371;25.09.2022 13:27;1785;224.227.160.193;6
4372;25.09.2022 15:38;2920;157.60.242.140;9
4373;25.09.2022 17:37;2834;214.71.48.93;13
4374;25.09.2022 18:34;3085;224.227.160.193;6
4375;25.09.2022 21:10;3599;187.122.140.221;3
4376;26.09.2022 08:31;2687;183.212.138.199;10
4377;26.09.2022 09:12;600;159.125.210.101;3
4378;26.09.2022 10:43;1900;55.234.230.127;5
4379;26.09.2022 14:18;1686;55.234.230.127;6
4380;26.09.2022 17:43;3086;114.161.33.77;4
4381;27.09.2022 01:33;1115;230.241.94.78;3
4382;27.09.2022 01:33;95;95.153.135.103;2
4383;27.09.2022 05:57;712;75.250.30.38;6
4384;27.09.2022 09:51;687;191.68.12.137;7
4385;27.09.2022 11:49;840;139.214.235.22;13
4386;27.09.2022 20:24;3010;71.210.167.55;5
4387;28.09.2022 00:20;1534;187.122.140.221;6
4388;28.09.2022 03:37;2588;58.193.62.203;1
4389;28.09.2022 07:12;2449;185.145.96.116;10
4390;28.09.2022 13:18;1790;69.38.74.171;6
4391;28.09.2022 18:27;1188;79.88.16.95;6
4392;29.09.2022 00:48;2531;108.29.56.125;1
4393;29.09.2022 07:27;1961;185.145.96.116;11
4394;29.09.2022 13:27;797;116.22.134.223;6
4395;29.09.2022 15:15;1332;17.76.193.26;8
4396;29.09.2022 17:59;2931;118.241.235.137;3
4397;29.09.2022 18:23;1414;178.122.122.173;5
4398;29.09.2022 21:27;2370;125.235.48.114;9
4399;29.09.2022 23:13;1421;162.115.36.59;8
4400;30.09.2022 05:02;2140;100.18.207.234;13
4401;30.09.2022 05:59;1556;114.187.193.206;4
4402;30.09.2022 12:38;3190;29.196.174.182;3
4403;30.09.2022 15:33;2292;164.111.53.197;12
4404;30.09.2022 18:31;364;136.133.217.210;2
4405;01.10.2022 00:50;2717;124.85.134.138;13
4406;01.10.2022 01:26;787;144.75.100.180;11
4407;01.10.2022 02:23;896;38.162.243.217;13
4408;01.10.2022 06:59;1418;102.237.21.112;3
4409;01.10.2022 23:33;2042;157.123.63.48;9
4410;01.10.2022 23:35;1022;101.81.161.142;2
4411;02.10.2022 00:30;2792;119.111.205.208;6
4412;02.10.2022 01:25;1898;189.247.90.232;10
4413;02.10.2022 03:01;2750;30.137.46.77;13
4414;02.10.2022 07:11;2260;88.217.181.132;10
4415;02.10.2022 07:12;827;114.161.33.77;11
4416;02.10.2022 07:45;2151;157.232.58.36;10
4417;02.10.2022 09:38;953;157.232.58.36;12
4418;02.10.2022 10:13;1328;102.139.90.106;1
4419;02.10.2022 12:40;394;15.156.228.62;11
4420;02.10.2022 22:46;2952;193.19.200.158;3
4421;02.10.2022 23:14;1431;88.217.181.132;9
4422;03.10.2022 02:01;1743;199.239.237.149;9
4423;03.10.2022 06:39;2131;189.247.90.232;10
4424;03.10.2022 07:16;889;242.146.184.63;8
4425;03.10.2022 07:39;3340;47.204.88.176;8
4426;03.10.2022 11:18;2229;118.241.235.137;9
4427;03.10.2022 14:19;146;118.80.239.49;6
4428;03.10.2022 17:22;521;117.79.146.136;3
4429;03.10.2022 23:56;2524;139.14.127.71;10
4430;04.10.2022 02:58;918;178.122.122.173;4
4431;04.10.2022 07:29;591;11.143.62.148;10
4432;04.10.2022 15:03;160;124.85.134.138;11
4433;04.10.2022 21:22;2690;26.96.86.17;8
4434;04.10.2022 23:39;2627;115.66.21.228;8
4435;05.10.2022 00:35;97;225.214.152.129;4
4436;05.10.2022 00:48;203;157.152.73.162;2
4437;05.10.2022 04:30;833;13.239.119.79;11
4438;05.10.2022 04:55;2345;157.123.63.48;2
4439;05.10.2022 13:42;548;157.60.242.140;11
4440;05.10.2022 16:17;3504;230.241.94.78;5
4441;05.10.2022 19:42;746;64.114.229.223;12
4442;06.10.2022 01:20;1302;75.128.162.152;1
4443;06.10.2022 01:31;514;64.114.229.223;2
4444;06.10.2022 01:33;2876;217.248.144.22;12
4445;06.10.2022 08:26;2345;88.217.181.132;11
4446;06.10.2022 12:56;3555;139.14.127.71;13
4447;06.10.2022 17:17;1626;162.115.36.59;5
4448;07.10.2022 00:07;3175;199.239.237.149;2
4449;07.10.2022 01:52;777;15.156.228.62;4
4450;07.10.2022 07:11;174;193.19.200.158;4
4451;07.10.2022 12:48;1402;115.66.21.228;6
4452;07.10.2022 13:39;1411;205.150.203.185;4
4453;07.10.2022 14:46;2202;236.150.57.240;5
4454;07.10.2022 22:04;1850;152.89.109.127;2
4455;08.10.2022 04:55;1641;217.38.30.83;1
4456;08.10.2022 06:43;1692;87.112.121.86;7
4457;08.10.2022 09:16;1558;193.19.200.158;6
4458;08.10.2022 10:02;1168;11.143.62.148;1
4459;08.10.2022 12:47;1219;201.96.31.251;11
4460;08.10.2022 21:35;504;157.232.58.36;10
4461;08.10.2022 22:21;1086;247.144.57.79;3
4462;09.10.2022 20:23;1825;229.140.250.138;12
4463;10.10.2022 10:30;29;116.22.134.223;7
4464;10.10.2022 16:30;2112;157.152.73.162;6
4465;10.10.2022 17:05;1694;225.214.152.129;11
4466;10.10.2022 18:07;2253;191.68.12.137;3
4467;10.10.2022 21:01;2080;222.236.34.184;2
4468;10.10.2022 23:44;419;224.227.160.193;4
4469;11.10.2022 00:04;2961;111.162.101.178;4
4470;11.10.2022 01:23;913;217.38.30.83;9
4471;11.10.2022 09:14;2256;180.152.29.90;1
4472;12.10.2022 00:23;1325;144.75.100.180;12
4473;12.10.2022 03:11;1501;108.29.56.125;3
4474;12.10.2022 04:01;2234;225.214.152.129;6
4475;12.10.2022 06:03;2249;185.145.96.116;3
4476;12.10.2022 07:34;1540;101.81.161.142;8
4477;12.10.2022 18:27;1548;51.56.47.223;1
4478;12.10.2022 22:33;1138;91.15.172.178;12
4479;12.10.2022 23:04;1066;229.140.250.138;10
4480;13.10.2022 01:11;2999;136.133.217.210;8
4481;13.10.2022 04:36;3158;214.71.48.93;4
4482;13.10.2022 04:40;2489;69.38.74.171;5
4483;13.10.2022 09:04;992;201.127.192.12;9
4484;13.10.2022 09:13;1564;110.11.174.73;13
4485;13.10.2022 21:28;464;155.129.226.229;5
4486;13.10.2022 23:10;878;69.124.98.187;7
4487;13.10.2022 23:15;2881;12.40.84.180;2
4488;13.10.2022 23:40;2047;114.161.33.77;6
4489;14.10.2022 00:24;901;173.17.122.108;1
4490;14.10.2022 01:08;1036;157.60.242.140;2
4491;14.10.2022 05:33;280;189.247.90.232;11
4492;14.10.2022 07:05;1326;201.96.31.251;13
4493;14.10.2022 14:58;2966;169.198.44.174;7
4494;14.10.2022 20:08;1051;205.82.164.198;9
4495;15.10.2022 04:53;2581;116.22.134.223;12
4496;15.10.2022 06:05;860;29.196.174.182;10
4497;15.10.2022 10:10;254;117.79.146.136;11
4498;15.10.2022 11:24;1092;163.166.168.14;2
4499;15.10.2022 17:29;3018;222.83.30.151;11
4500;15.10.2022 20:00;2067;12.40.84.180;13
4501;15.10.2022 21:18;696;252.158.146.10;13
4502;15.10.2022 21:50;1195;144.75.100.180;11
4503;16.10.2022 01:24;1489;242.146.184.63;2
4504;16.10.2022 04:45;251;187.122.140.221;9
4505;16.10.2022 08:40;1138;43.62.239.125;8
4506;16.10.2022 11:12;2970;64.114.229.223;1
4507;16.10.2022 12:01;3082;30.137.46.77;1
4508;16.10.2022 13:07;3592;114.187.193.206;4
4509;16.10.2022 13:24;2470;163.166.168.14;3
4510;16.10.2022 16:36;587;80.248.34.53;7
4511;17.10.2022 10:54;194;217.38.30.83;3
4512;17.10.2022 11:32;1977;204.80.195.67;8
4513;17.10.2022 13:21;2257;13.183.15.130;11
4514;17.10.2022 14:29;1561;181.73.157.23;10
4515;17.10.2022 16:38;64;35.74.154.46;6
4516;17.10.2022 17:43;3402;69.38.74.171;6
4517;17.10.2022 18:16;616;148.155.168.197;11
4518;17.10.2022 22:44;24;164.111.53.197;1
4519;18.10.2022 01:46;604;236.150.57.240;7
4520;18.10.2022 17:30;2342;201.127.192.12;3
4521;18.10.2022 17:52;2185;91.15.172.178;3
4522;18.10.2022 22:58;1673;69.38.74.171;11
4523;18.10.2022 23:55;923;13.183.15.130;4
4524;19.10.2022 06:13;249;118.241.235.137;5
4525;19.10.2022 07:03;962;88.217.181.132;13
4526;19.10.2022 12:07;1503;247.144.57.79;4
4527;19.10.2022 12:39;1145;111.162.101.178;10
4528;19.10.2022 19:20;1031;18.156.90.244;3
4529;19.10.2022 20:10;979;64.114.229.223;9
4530;19.10.2022 22:06;2262;12.40.84.180;4
4531;19.10.2022 22:32;1262;199.239.237.149;2
4532;19.10.2022 23:23;596;75.128.162.152;2
4533;20.10.2022 02:05;325;191.68.12.137;11
4534;20.10.2022 05:45;1543;117.79.146.136;8
4535;20.10.2022 12:59;1773;181.73.157.23;2
4536;20.10.2022 17:48;2464;139.214.235.22;8
4537;20.10.2022 18:23;889;75.128.162.152;2
4538;20.10.2022 19:12;1095;185.145.96.116;1
4539;21.10.2022 00:48;1484;11.143.62.148;7
4540;21.10.2022 02:13;1501;75.128.162.152;9
4541;21.10.2022 07:03;3371;178.122.122.173;13
4542;21.10.2022 11:18;2315;87.112.121.86;13
4543;21.10.2022 13:32;2609;136.133.217.210;2
4544;21.10.2022 13:34;753;139.14.127.71;11
4545;21.10.2022 16:24;1502;252.158.146.10;2
4546;21.10.2022 20:26;3088;222.83.30.151;9
4547;23.10.2022 12:03;2249;69.124.98.187;10
4548;23.10.2022 12:27;2635;91.39.227.39;8
4549;23.10.2022 19:33;2808;64.114.229.223;7
4550;23.10.2022 20:59;3002;55.234.230.127;1
4551;23.10.2022 21:43;491;217.248.144.22;6
4552;23.10.2022 22:12;1739;139.214.235.22;1
4553;24.10.2022 02:55;2777;83.176.116.16;8
4554;24.10.2022 09:12;209;181.73.157.23;2
4555;24.10.2022 12:44;2967;144.75.100.180;9
4556;24.10.2022 13:03;1083;13.239.119.79;2
4557;25.10.2022 00:32;2523;209.39.166.223;2
4558;25.10.2022 01:45;1206;178.122.122.173;7
4559;25.10.2022 06:11;1717;183.212.138.199;1
4560;25.10.2022 10:12;288;47.204.88.176;5
4561;25.10.2022 18:47;1776;111.162.101.178;6
4562;25.10.2022 20:22;2463;110.11.174.73;3
4563;25.10.2022 22:39;3183;139.214.235.22;6
4564;25.10.2022 23:39;3266;75.128.162.152;9
4565;26.10.2022 00:01;3564;148.155.168.197;1
4566;26.10.2022 00:39;2400;117.79.146.136;1
4567;26.10.2022 03:19;968;55.234.230.127;10
4568;26.10.2022 04:54;177;115.66.21.228;13
4569;26.10.2022 09:34;392;69.124.98.187;11
4570;26.10.2022 10:12;1394;197.16.98.90;1
4571;26.10.2022 10:56;3109;236.150.57.240;6
4572;27.10.2022 06:12;443;163.166.168.14;13
4573;27.10.2022 07:13;2090;102.139.90.106;3
4574;27.10.2022 07:25;3261;169.198.44.174;2
4575;27.10.2022 08:18;1768;252.158.146.10;6
4576;27.10.2022 10:47;558;181.73.157.23;8
4577;27.10.2022 16:45;3512;100.18.207.234;2
4578;27.10.2022 18:05;2735;115.66.21.228;1
4579;27.10.2022 19:00;735;92.17.51.42;10
4580;28.10.2022 03:30;2745;170.222.61.39;2
4581;28.10.2022 08:20;306;29.196.174.182;10
4582;28.10.2022 08:31;1300;119.111.205.208;13
4583;28.10.2022 11:53;2056;144.75.100.180;7
4584;28.10.2022 16:31;3277;92.17.51.42;3
4585;28.10.2022 19:27;1197;217.38.30.83;12
4586;29.10.2022 00:29;2175;173.17.122.108;6
4587;29.10.2022 04:03;451;83.176.116.16;12
4588;29.10.2022 06:55;1403;139.214.235.22;5
4589;29.10.2022 10:51;2515;100.18.207.234;6
4590;29.10.2022 11:09;281;79.88.16.95;9
4591;29.10.2022 12:41;615;108.29.56.125;6
4592;29.10.2022 14:09;2827;209.39.166.223;13
4593;29.10.2022 16:28;2288;247.144.57.79;4
4594;29.10.2022 18:40;1674;193.19.200.158;12
4595;29.10.2022 19:08;471;39.186.111.62;9
4596;29.10.2022 19:28;2294;91.39.227.39;3
4597;30.10.2022 06:11;1577;69.124.98.187;4
4598;30.10.2022 06:22;280;91.15.172.178;2
4599;30.10.2022 15:25;2764;217.248.144.22;5
4600;30.10.2022 23:46;2222;15.156.228.62;8
4601;31.10.2022 04:33;2676;183.212.138.199;6
4602;31.10.2022 07:22;1441;170.222.61.39;10
4603;31.10.2022 09:46;1173;39.186.111.62;11
4604;31.10.2022 18:18;1259;102.139.90.106;11
4605;31.10.2022 18:58;3153;26.96.86.17;2
4606;31.10.2022 21:43;2403;83.176.116.16;4
4607;31.10.2022 22:33;2066;230.241.94.78;7
4608;31.10.2022 22:42;911;124.85.134.138;2
4609;01.11.2022 07:28;3600;157.232.58.36;5
4610;01.11.2022 23:33;1330;51.56.47.223;8
4611;02.11.2022 00:17;1839;157.152.73.162;8
4612;02.11.2022 01:10;1471;38.162.243.217;1
4613;02.11.2022 06:23;745;80.248.34.53;6
4614;02.11.2022 07:49;1144;191.68.12.137;9
4615;02.11.2022 08:15;3128;219.196.124.10;12
4616;02.11.2022 11:30;1435;69.38.74.171;3
4617;02.11.2022 13:18;881;118.241.235.137;4
4618;02.11.2022 17:02;1836;110.11.174.73;11
4619;02.11.2022 23:07;2764;162.115.36.59;5
4620;02.11.2022 23:48;60;217.38.30.83;5
4621;03.11.2022 01:03;856;247.144.57.79;5
4622;03.11.2022 02:44;2767;185.145.96.116;11
4623;03.11.2022 05:34;3030;38.162.243.217;3
4624;03.11.2022 12:36;939;125.235.48.114;6
4625;03.11.2022 15:06;1219;197.16.98.90;2
4626;03.11.2022 16:28;1149;69.124.98.187;5
4627;03.11.2022 18:10;3253;217.248.144.22;9
4628;04.11.2022 00:01;2430;155.129.226.229;4
4629;04.11.2022 04:51;661;170.132.134.211;11
4630;04.11.2022 12:02;2722;157.123.63.48;9
4631;04.11.2022 17:21;222;115.66.21.228;2
4632;04.11.2022 19:50;2277;148.155.168.197;5
4633;04.11.2022 20:13;192;157.206.71.51;2
4634;04.11.2022 23:11;2107;115.66.21.228;8
4635;04.11.2022 23:28;333;79.88.16.95;13
4636;05.11.2022 06:45;2202;79.88.16.95;4
4637;05.11.2022 08:04;1157;92.17.51.42;3
4638;05.11.2022 12:16;1919;183.242.241.39;1
4639;05.11.2022 15:47;189;242.146.184.63;13
4640;05.11.2022 16:59;155;155.129.226.229;10
4641;05.11.2022 20:18;2325;201.127.192.12;1
4642;05.11.2022 23:27;422;102.237.21.112;3
4643;06.11.2022 07:45;3426;204.80.195.67;3
4644;06.11.2022 15:28;3131;15.156.228.62;3
4645;06.11.2022 16:40;3084;162.115.36.59;8
4646;06.11.2022 17:54;1513;139.214.235.22;11
4647;06.11.2022 17:58;3540;116.22.134.223;2
4648;06.11.2022 21:34;2942;114.187.193.206;8
4649;06.11.2022 21:39;3149;100.18.207.234;6
4650;06.11.2022 22:12;2094;139.14.127.71;11
4651;06.11.2022 22:46;3465;162.115.36.59;11
4652;07.11.2022 00:58;1569;155.129.226.229;13
4653;07.11.2022 02:30;1845;11.143.62.148;9
4654;07.11.2022 05:45;2992;125.235.48.114;7
4655;07.11.2022 06:39;505;247.144.57.79;12
4656;07.11.2022 11:57;1033;193.19.200.158;1
4657;07.11.2022 15:27;419;101.81.161.142;3
4658;07.11.2022 23:11;2039;102.139.90.106;4
4659;08.11.2022 02:35;919;205.82.164.198;4
4660;08.11.2022 04:18;1512;125.235.48.114;13
4661;08.11.2022 05:17;1354;125.235.48.114;12
4662;08.11.2022 07:11;2040;236.150.57.240;12
4663;08.11.2022 08:29;1481;46.49.93.187;9
4664;08.11.2022 14:07;2235;15.156.228.62;1
4665;08.11.2022 17:41;129;29.196.174.182;5
4666;08.11.2022 22:32;2859;110.11.174.73;8
4667;08.11.2022 23:28;2234;116.22.134.223;2
4668;09.11.2022 10:47;713;225.214.152.129;9
4669;09.11.2022 20:20;2805;161.96.243.82;2
4670;09.11.2022 20:41;1004;229.140.250.138;7
4671;09.11.2022 21:34;3538;170.222.61.39;3
4672;10.11.2022 04:27;2257;47.204.88.176;10
4673;10.11.2022 05:41;3117;204.80.195.67;3
4674;10.11.2022 05:53;993;152.89.109.127;9
4675;10.11.2022 07:58;2069;17.76.193.26;13
4676;10.11.2022 10:21;2144;118.80.239.49;5
4677;10.11.2022 15:10;2525;114.187.193.206;7
4678;10.11.2022 15:48;289;169.198.44.174;12
4679;10.11.2022 17:50;1749;46.49.93.187;2
4680;10.11.2022 19:50;129;58.193.62.203;10
4681;10.11.2022 22:57;2311;222.236.34.184;6
4682;10.11.2022 23:56;973;157.232.58.36;13
4683;11.11.2022 16:00;558;217.248.144.22;12
4684;11.11.2022 18:43;833;79.88.16.95;10
4685;11.11.2022 22:32;2031;204.80.195.67;7
4686;12.11.2022 00:29;1748;155.129.226.229;11
4687;12.11.2022 01:44;89;92.17.51.42;5
4688;12.11.2022 02:17;1331;199.239.237.149;5
4689;12.11.2022 02:20;3158;79.88.16.95;1
4690;12.11.2022 12:03;1442;224.227.160.193;7
4691;13.11.2022 05:37;1715;164.111.53.197;11
4692;13.11.2022 06:59;606;177.78.42.187;8
4693;13.11.2022 08:42;1047;13.239.119.79;3
4694;13.11.2022 09:34;712;117.79.146.136;5
4695;14.11.2022 02:45;1895;38.162.243.217;8
4696;14.11.2022 05:27;491;155.129.226.229;12
4697;14.11.2022 11:08;3002;177.78.42.187;3
4698;14.11.2022 12:11;253;180.152.29.90;11
4699;14.11.2022 15:44;1010;204.80.195.67;6
4700;14.11.2022 17:44;3106;183.242.241.39;6
4701;14.11.2022 21:43;3178;157.232.58.36;8
4702;15.11.2022 03:08;447;187.122.140.221;5
4703;15.11.2022 05:07;2393;225.214.152.129;3
4704;15.11.2022 07:37;2366;88.217.181.132;10
4705;15.11.2022 10:30;2170;178.122.122.173;6
4706;15.11.2022 16:26;697;116.22.134.223;9
4707;16.11.2022 00:33;715;187.122.140.221;4
4708;16.11.2022 03:42;1032;229.140.250.138;12
4709;16.11.2022 09:56;2779;83.176.116.16;6
4710;16.11.2022 17:15;2029;183.212.138.199;11
4711;16.11.2022 19:09;718;209.39.166.223;9
4712;16.11.2022 20:14;1670;69.38.74.171;3
4713;16.11.2022 21:49;1459;193.19.200.158;6
4714;17.11.2022 00:26;1892;11.143.62.148;4
4715;17.11.2022 03:18;1346;157.206.71.51;8
4716;17.11.2022 12:54;1799;183.242.241.39;12
4717;17.11.2022 13:26;3358;205.82.164.198;1
4718;17.11.2022 15:35;3162;242.146.184.63;5
4719;17.11.2022 16:44;1796;161.96.243.82;9
4720;17.11.2022 19:40;3391;205.150.203.185;8
4721;17.11.2022 21:00;3161;79.88.16.95;5
4722;18.11.2022 00:12;2443;88.217.181.132;11
4723;18.11.2022 05:13;1386;236.150.57.240;3
4724;18.11.2022 12:38;2748;31.21.64.255;5
4725;18.11.2022 12:43;758;18.156.90.244;3
4726;18.11.2022 17:21;97;204.80.195.67;8
4727;18.11.2022 18:26;3340;185.145.96.116;8
4728;19.11.2022 04:19;1199;125.235.48.114;9
4729;19.11.2022 05:07;3014;161.96.243.82;13
4730;19.11.2022 09:25;2450;71.210.167.55;7
4731;19.11.2022 11:30;1540;224.227.160.193;1
4732;19.11.2022 12:49;3373;26.96.86.17;12
4733;19.11.2022 14:05;2845;217.248.144.22;12
4734;19.11.2022 16:40;3089;183.242.241.39;9
4735;20.11.2022 02:20;3004;117.79.146.136;6
4736;20.11.2022 06:54;1744;164.111.53.197;11
4737;20.11.2022 08:41;3036;159.125.210.101;5
4738;20.11.2022 09:27;1487;163.166.168.14;9
4739;20.11.2022 12:16;1948;157.206.71.51;6
4740;20.11.2022 13:19;1972;144.75.100.180;8
4741;20.11.2022 14:16;1035;178.122.122.173;8
4742;20.11.2022 14:27;1523;170.222.61.39;4
4743;20.11.2022 17:52;3172;214.71.48.93;6
4744;20.11.2022 20:02;2263;119.111.205.208;5
4745;20.11.2022 22:05;2059;164.111.53.197;6
4746;21.11.2022 00:39;428;139.214.235.22;7
4747;21.11.2022 09:21;324;139.214.235.22;2
4748;21.11.2022 11:37;3359;69.124.98.187;5
4749;21.11.2022 17:57;3174;58.193.62.203;7
4750;21.11.2022 18:32;459;117.79.146.136;8
4751;21.11.2022 18:33;3280;118.241.235.137;9
4752;21.11.2022 22:48;655;217.248.144.22;11
4753;21.11.2022 23:00;1795;148.155.168.197;5
4754;21.11.2022 23:56;2645;51.56.47.223;5
4755;22.11.2022 01:50;1412;163.166.168.14;7
4756;22.11.2022 02:01;1421;204.80.195.67;7
4757;22.11.2022 03:05;3078;38.162.243.217;6
4758;22.11.2022 20:47;3577;180.152.29.90;11
4759;22.11.2022 20:57;3117;69.38.74.171;3
4760;22.11.2022 23:59;2022;161.96.243.82;4
4761;23.11.2022 13:31;62;69.124.98.187;8
4762;23.11.2022 16:46;3357;92.17.51.42;10
4763;23.11.2022 18:56;840;119.111.205.208;9
4764;23.11.2022 21:15;992;35.74.154.46;5
4765;24.11.2022 01:29;3351;136.133.217.210;12
4766;24.11.2022 07:38;2144;224.227.160.193;5
4767;24.11.2022 08:55;1060;117.79.146.136;1
4768;24.11.2022 09:55;3307;136.133.217.210;11
4769;24.11.2022 14:52;1018;201.96.31.251;6
4770;24.11.2022 16:17;610;13.239.119.79;1
4771;24.11.2022 20:12;2056;236.150.57.240;2
4772;24.11.2022 20:56;1451;162.115.36.59;8
4773;24.11.2022 22:57;688;222.83.30.151;5
4774;25.11.2022 02:07;3246;47.204.88.176;2
4775;25.11.2022 02:45;1897;177.78.42.187;7
4776;25.11.2022 07:08;3136;150.78.52.88;3
4777;25.11.2022 08:13;1396;38.162.243.217;11
4778;25.11.2022 16:31;3098;80.248.34.53;5
4779;25.11.2022 20:38;3098;224.227.160.193;9
4780;25.11.2022 21:47;3521;169.198.44.174;12
4781;26.11.2022 07:33;2472;118.241.235.137;11
4782;26.11.2022 08:29;1578;101.81.161.142;3
4783;26.11.2022 19:07;136;181.73.157.23;1
4784;27.11.2022 07:46;1862;191.68.12.137;11
4785;27.11.2022 08:34;2895;189.247.90.232;9
4786;27.11.2022 15:37;2182;197.16.98.90;7
4787;27.11.2022 20:23;1761;110.11.174.73;11
4788;27.11.2022 22:22;266;144.75.100.180;4
4789;27.11.2022 22:45;1179;214.71.48.93;8
4790;27.11.2022 23:19;749;15.156.228.62;3
4791;27.11.2022 23:35;42;83.176.116.16;13
4792;28.11.2022 00:20;2366;191.68.12.137;3
4793;28.11.2022 00:26;2827;75.128.162.152;4
4794;28.11.2022 00:35;3137;205.82.164.198;4
4795;28.11.2022 01:28;475;17.76.193.26;6
4796;28.11.2022 04:27;2208;205.150.203.185;2
4797;28.11.2022 23:43;1966;111.162.101.178;1
4798;29.11.2022 02:54;3034;26.96.86.17;11
4799;29.11.2022 05:00;570;47.204.88.176;10
4800;29.11.2022 07:03;2483;75.250.30.38;1
4801;29.11.2022 10:28;941;91.39.227.39;13
4802;29.11.2022 13:05;1719;75.250.30.38;3
4803;29.11.2022 17:51;3105;157.152.73.162;10
